name,num_tracks,idx,file,pid,modified_at,collaborative,num_albums,num_followers
dance,200,520,mpd.slice.372000-372999.json,372520,1491091200,false,184,3
lit,200,33,mpd.slice.374000-374999.json,374033,1507334400,false,144,3
español,200,643,mpd.slice.375000-375999.json,375643,1508976000,true,166,8
QUIET STORM ,200,346,mpd.slice.378000-378999.json,378346,1505174400,false,168,1
throwback !!,200,736,mpd.slice.378000-378999.json,378736,1460592000,false,156,2
refresh.,200,244,mpd.slice.379000-379999.json,379244,1496966400,false,107,1
Random,200,515,mpd.slice.380000-380999.json,380515,1509148800,false,134,1
Country Playlist,200,402,mpd.slice.381000-381999.json,381402,1509321600,false,111,1
Writing Music,200,721,mpd.slice.382000-382999.json,382721,1459641600,false,131,4
Top,200,393,mpd.slice.384000-384999.json,384393,1508198400,false,91,2
Reggae,200,177,mpd.slice.385000-385999.json,385177,1439942400,false,115,1
WEDDING SONGS,200,615,mpd.slice.386000-386999.json,386615,1502928000,false,165,34
Chief keef,200,679,mpd.slice.387000-387999.json,387679,1470960000,false,38,2
Flume – Skin,200,574,mpd.slice.390000-390999.json,390574,1506038400,false,33,1
bye felicia,200,945,mpd.slice.390000-390999.json,390945,1457654400,false,20,2
Anna's Playlist,200,635,mpd.slice.392000-392999.json,392635,1506470400,false,126,1
Party Time,200,937,mpd.slice.393000-393999.json,393937,1454544000,false,133,4
Disney,200,179,mpd.slice.394000-394999.json,394179,1498262400,false,75,1
Ride Home,200,951,mpd.slice.394000-394999.json,394951,1489104000,false,158,1
Dreams,200,933,mpd.slice.395000-395999.json,395933,1479945600,false,156,1
Themes,200,179,mpd.slice.396000-396999.json,396179,1385424000,false,10,2
Blues,200,454,mpd.slice.396000-396999.json,396454,1505692800,false,69,2
favv,200,423,mpd.slice.397000-397999.json,397423,1466121600,false,113,1
Jazz Piano,200,542,mpd.slice.397000-397999.json,397542,1480464000,false,110,5
Liked songs,200,885,mpd.slice.397000-397999.json,397885,1509235200,false,161,1
my jams,200,347,mpd.slice.399000-399999.json,399347,1497744000,false,98,1
christian playlist,200,894,mpd.slice.399000-399999.json,399894,1470355200,false,33,1
Michael Jackson,200,201,mpd.slice.400000-400999.json,400201,1414713600,false,33,1
Pop,200,361,mpd.slice.400000-400999.json,400361,1509062400,false,159,1
music,200,91,mpd.slice.401000-401999.json,401091,1509408000,false,163,1
Discovered,200,33,mpd.slice.403000-403999.json,403033,1490918400,false,193,2
28,200,157,mpd.slice.404000-404999.json,404157,1507075200,false,153,1
No Shame,200,437,mpd.slice.405000-405999.json,405437,1507593600,false,32,1
dinner music,200,45,mpd.slice.408000-408999.json,408045,1492732800,false,39,1
Jamz,200,167,mpd.slice.408000-408999.json,408167,1382140800,false,50,2
car playlist,200,166,mpd.slice.410000-410999.json,410166,1491523200,false,59,1
Country Music,200,499,mpd.slice.412000-412999.json,412499,1478217600,false,108,3
windows down ,200,881,mpd.slice.412000-412999.json,412881,1508198400,false,189,3
summer sixteen,200,437,mpd.slice.413000-413999.json,413437,1470614400,false,154,2
workout,200,175,mpd.slice.414000-414999.json,414175,1506470400,false,170,1
Hoodrat,200,798,mpd.slice.414000-414999.json,414798,1478563200,false,165,3
car ride,200,855,mpd.slice.414000-414999.json,414855,1509321600,false,156,1
Turn Up Music,200,385,mpd.slice.418000-418999.json,418385,1507852800,false,137,1
roadtrip!!!,200,859,mpd.slice.419000-419999.json,419859,1472428800,false,164,2
coldplay,200,423,mpd.slice.420000-420999.json,420423,1488499200,false,54,1
80's,200,852,mpd.slice.420000-420999.json,420852,1502323200,false,141,1
Chill Time ,200,984,mpd.slice.422000-422999.json,422984,1499990400,false,177,17
meow,200,953,mpd.slice.426000-426999.json,426953,1437523200,false,70,1
tb,200,385,mpd.slice.428000-428999.json,428385,1507334400,false,159,1
All Rap,200,642,mpd.slice.429000-429999.json,429642,1497657600,false,88,1
jamzzz,200,843,mpd.slice.432000-432999.json,432843,1503964800,false,183,1
80's,200,497,mpd.slice.433000-433999.json,433497,1499558400,false,128,1
Rap,200,391,mpd.slice.435000-435999.json,435391,1441843200,false,150,1
ROCK!,200,739,mpd.slice.438000-438999.json,438739,1503619200,true,124,1
Hype,200,302,mpd.slice.439000-439999.json,439302,1509321600,false,150,10
Bruh..,200,900,mpd.slice.439000-439999.json,439900,1508889600,false,145,6
Hip Hop/Rap,200,390,mpd.slice.443000-443999.json,443390,1508803200,false,146,1
boop,200,196,mpd.slice.446000-446999.json,446196,1509408000,false,153,1
Lit 🔥,200,178,mpd.slice.448000-448999.json,448178,1501804800,true,165,2
all,200,219,mpd.slice.449000-449999.json,449219,1509235200,false,142,2
Kick it,200,863,mpd.slice.449000-449999.json,449863,1509494400,false,80,1
Moondance ,200,423,mpd.slice.453000-453999.json,453423,1508976000,false,160,1
HAPPY,200,820,mpd.slice.454000-454999.json,454820,1508889600,false,159,1
Windows Down,200,835,mpd.slice.454000-454999.json,454835,1482019200,false,180,4
The Greats,200,322,mpd.slice.456000-456999.json,456322,1362182400,false,66,1
My jams,200,382,mpd.slice.457000-457999.json,457382,1478822400,false,161,1
Feelsbadman,200,624,mpd.slice.457000-457999.json,457624,1509408000,false,166,10
homies,200,23,mpd.slice.458000-458999.json,458023,1490918400,false,161,9
GRL PWR,200,272,mpd.slice.459000-459999.json,459272,1503705600,false,163,1
rap trap,200,510,mpd.slice.461000-461999.json,461510,1505952000,false,137,2
alternative,200,696,mpd.slice.461000-461999.json,461696,1507593600,false,160,2
Summer '16,200,976,mpd.slice.461000-461999.json,461976,1473465600,false,193,7
❣️,200,626,mpd.slice.462000-462999.json,462626,1509494400,false,133,1
here we go,200,381,mpd.slice.465000-465999.json,465381,1446595200,false,173,2
all ,200,995,mpd.slice.465000-465999.json,465995,1490659200,false,58,2
Oldschool,200,57,mpd.slice.466000-466999.json,466057,1462320000,false,155,1
Coachella 2015,200,420,mpd.slice.466000-466999.json,466420,1428537600,true,119,3
NYE,200,112,mpd.slice.467000-467999.json,467112,1444435200,false,164,1
Chillax,200,2,mpd.slice.468000-468999.json,468002,1508371200,false,154,1
2014,200,955,mpd.slice.468000-468999.json,468955,1446508800,false,172,1
Whiskey,200,335,mpd.slice.469000-469999.json,469335,1509235200,false,160,4
Drive,200,739,mpd.slice.469000-469999.json,469739,1508803200,false,155,1
songs I like,200,822,mpd.slice.469000-469999.json,469822,1492041600,false,142,2
MEMORY LANE,200,387,mpd.slice.471000-471999.json,471387,1509062400,false,170,1
Nate,200,407,mpd.slice.474000-474999.json,474407,1456531200,false,175,2
Ambient,200,112,mpd.slice.475000-475999.json,475112,1508198400,false,149,1
Summer in the City,200,438,mpd.slice.475000-475999.json,475438,1435363200,false,122,1
Metal,200,898,mpd.slice.475000-475999.json,475898,1424995200,false,92,1
Raggae,200,338,mpd.slice.477000-477999.json,477338,1468713600,false,40,2
psychedelia,200,981,mpd.slice.477000-477999.json,477981,1505088000,false,127,1
r&b,200,186,mpd.slice.480000-480999.json,480186,1449792000,false,161,1
Chillax,200,567,mpd.slice.481000-481999.json,481567,1504051200,false,188,1
Childhood,200,52,mpd.slice.482000-482999.json,482052,1506902400,false,159,2
Shower Music,200,283,mpd.slice.483000-483999.json,483283,1509062400,false,136,4
Goat,200,511,mpd.slice.484000-484999.json,484511,1447286400,false,172,6
love,200,192,mpd.slice.488000-488999.json,488192,1508371200,false,171,1
Stargazing ,200,421,mpd.slice.490000-490999.json,490421,1472428800,false,169,1
Dance,200,646,mpd.slice.490000-490999.json,490646,1507680000,false,167,2
I Work Out,200,688,mpd.slice.490000-490999.json,490688,1505952000,false,190,6
Old but Gold,200,731,mpd.slice.490000-490999.json,490731,1492646400,false,159,1
Everything,200,819,mpd.slice.491000-491999.json,491819,1506729600,true,179,1
Car Rides,200,57,mpd.slice.493000-493999.json,493057,1508371200,false,141,1
homework,200,264,mpd.slice.493000-493999.json,493264,1493424000,false,112,1
Classic Rock,200,963,mpd.slice.494000-494999.json,494963,1486684800,false,148,4
Dad,200,443,mpd.slice.495000-495999.json,495443,1475452800,false,177,1
K-Pop,200,448,mpd.slice.495000-495999.json,495448,1506902400,false,118,1
Get Hype,200,931,mpd.slice.495000-495999.json,495931,1508889600,false,182,2
good,200,110,mpd.slice.496000-496999.json,496110,1464739200,false,126,1
Chill 🌊,200,872,mpd.slice.496000-496999.json,496872,1500508800,false,177,1
Newwww,200,218,mpd.slice.498000-498999.json,498218,1428883200,false,165,1
Baladas,200,797,mpd.slice.498000-498999.json,498797,1509148800,false,118,2
best,200,557,mpd.slice.500000-500999.json,500557,1509494400,false,176,6
Slaps,200,23,mpd.slice.502000-502999.json,502023,1495497600,false,140,13
living room,200,726,mpd.slice.503000-503999.json,503726,1509408000,false,189,3
melancholia,200,711,mpd.slice.504000-504999.json,504711,1506643200,false,192,4
Good songs,200,572,mpd.slice.505000-505999.json,505572,1491868800,false,123,2
vibes,200,702,mpd.slice.506000-506999.json,506702,1496707200,false,179,1
news,200,634,mpd.slice.507000-507999.json,507634,1504137600,false,127,1
throwback,200,234,mpd.slice.508000-508999.json,508234,1504656000,false,149,1
middle school dance,200,915,mpd.slice.508000-508999.json,508915,1506643200,true,150,5
IGNITE,200,910,mpd.slice.509000-509999.json,509910,1495584000,false,136,2
Charlie ,200,142,mpd.slice.510000-510999.json,510142,1509408000,false,122,1
alt,200,234,mpd.slice.510000-510999.json,510234,1508112000,false,140,1
Chill Zone,200,538,mpd.slice.511000-511999.json,511538,1483920000,false,138,1
ALEXIS,200,245,mpd.slice.513000-513999.json,513245,1475798400,false,151,3
workout jamz ,200,418,mpd.slice.513000-513999.json,513418,1508803200,false,142,2
Driving,200,45,mpd.slice.516000-516999.json,516045,1509148800,false,183,1
Wagon Wheel,200,219,mpd.slice.517000-517999.json,517219,1508371200,false,161,8
Chill Rap,200,518,mpd.slice.517000-517999.json,517518,1508716800,false,150,1
flames,200,150,mpd.slice.518000-518999.json,518150,1509235200,false,159,3
jamz,200,709,mpd.slice.518000-518999.json,518709,1509321600,false,138,3
Baladas ,200,252,mpd.slice.519000-519999.json,519252,1509321600,false,110,1
random,200,638,mpd.slice.519000-519999.json,519638,1468627200,false,136,1
www,200,58,mpd.slice.520000-520999.json,520058,1463356800,false,126,1
project...,200,271,mpd.slice.523000-523999.json,523271,1509321600,false,176,1
backroads,200,225,mpd.slice.524000-524999.json,524225,1508803200,false,124,4
blah blah ,200,243,mpd.slice.526000-526999.json,526243,1389225600,false,49,1
Oldies but Goodies,200,917,mpd.slice.526000-526999.json,526917,1507420800,false,177,1
yes.,200,867,mpd.slice.527000-527999.json,527867,1489190400,false,165,3
Road Trippin',200,488,mpd.slice.529000-529999.json,529488,1477699200,false,165,1
Christian Music,200,530,mpd.slice.529000-529999.json,529530,1384560000,false,130,1
Gettin ready,200,635,mpd.slice.529000-529999.json,529635,1481414400,false,170,4
Spanish,200,960,mpd.slice.529000-529999.json,529960,1507593600,false,141,1
Summer Playlist,200,368,mpd.slice.532000-532999.json,532368,1507075200,false,175,1
Metal,200,897,mpd.slice.532000-532999.json,532897,1495497600,false,83,2
summa,200,532,mpd.slice.534000-534999.json,534532,1502841600,false,187,1
New Country,200,669,mpd.slice.536000-536999.json,536669,1504310400,false,113,4
Throw Back,200,123,mpd.slice.537000-537999.json,537123,1366070400,false,172,1
church music,200,951,mpd.slice.538000-538999.json,538951,1489881600,false,40,1
NEW LIKES,200,82,mpd.slice.539000-539999.json,539082,1485820800,false,33,1
Bands,200,615,mpd.slice.540000-540999.json,540615,1508976000,false,141,1
Car playlist,200,230,mpd.slice.543000-543999.json,543230,1508889600,false,167,1
Old Playlist,200,578,mpd.slice.543000-543999.json,543578,1460851200,false,97,1
Nope.,200,417,mpd.slice.545000-545999.json,545417,1499126400,false,128,1
Spirit,200,468,mpd.slice.545000-545999.json,545468,1468627200,false,107,6
new,200,556,mpd.slice.548000-548999.json,548556,1435622400,false,53,1
Pop songs,200,695,mpd.slice.552000-552999.json,552695,1481673600,false,147,1
Oldies,200,636,mpd.slice.553000-553999.json,553636,1482278400,false,167,1
Emotional,200,640,mpd.slice.553000-553999.json,553640,1508976000,false,165,1
Sydney,200,908,mpd.slice.554000-554999.json,554908,1481068800,false,161,1
mellow,200,590,mpd.slice.555000-555999.json,555590,1374105600,false,119,1
for you,200,146,mpd.slice.556000-556999.json,556146,1504224000,false,139,1
2017 Favs,200,678,mpd.slice.556000-556999.json,556678,1507161600,false,60,1
Road trip,200,999,mpd.slice.557000-557999.json,557999,1508976000,false,169,1
dank memes,200,207,mpd.slice.558000-558999.json,558207,1490832000,false,139,1
feels,200,539,mpd.slice.558000-558999.json,558539,1509494400,false,148,1
QT,200,344,mpd.slice.559000-559999.json,559344,1495929600,false,139,3
Party Playlist!!!!!,200,378,mpd.slice.561000-561999.json,561378,1504224000,false,187,11
Nostalgia,200,416,mpd.slice.561000-561999.json,561416,1470960000,false,102,1
KPOP,200,654,mpd.slice.563000-563999.json,563654,1470528000,false,26,7
ESPANOL,200,30,mpd.slice.564000-564999.json,564030,1508457600,false,150,2
Good,200,311,mpd.slice.564000-564999.json,564311,1509408000,false,132,1
Pump up,200,330,mpd.slice.565000-565999.json,565330,1496793600,false,149,1
loud,200,679,mpd.slice.566000-566999.json,566679,1489449600,false,120,4
2016,200,772,mpd.slice.566000-566999.json,566772,1507852800,false,188,1
Vanessa,200,917,mpd.slice.566000-566999.json,566917,1506988800,false,166,1
reg,200,382,mpd.slice.567000-567999.json,567382,1509408000,false,143,1
2016,200,264,mpd.slice.568000-568999.json,568264,1490659200,false,98,1
2017,200,76,mpd.slice.569000-569999.json,569076,1505606400,false,88,1
Homegrown,200,166,mpd.slice.569000-569999.json,569166,1509321600,false,148,2
best of the best,200,297,mpd.slice.571000-571999.json,571297,1462147200,false,162,5
Summer,200,859,mpd.slice.571000-571999.json,571859,1509062400,false,162,2
lush,200,927,mpd.slice.573000-573999.json,573927,1506297600,false,113,3
Disney,200,934,mpd.slice.573000-573999.json,573934,1501200000,false,60,1
Rock,200,282,mpd.slice.574000-574999.json,574282,1488931200,false,144,1
Bandita,200,543,mpd.slice.574000-574999.json,574543,1427155200,false,104,1
Middle School,200,552,mpd.slice.574000-574999.json,574552,1489708800,false,74,1
Party,200,573,mpd.slice.574000-574999.json,574573,1509235200,false,135,1
GG,200,246,mpd.slice.575000-575999.json,575246,1509062400,false,181,1
dubstep,200,593,mpd.slice.575000-575999.json,575593,1405555200,false,105,1
Coffee,200,675,mpd.slice.575000-575999.json,575675,1500595200,false,152,1
Canciones,200,915,mpd.slice.575000-575999.json,575915,1509148800,false,149,1
Party jamz,200,139,mpd.slice.578000-578999.json,578139,1493596800,false,181,1
Pop mix,200,562,mpd.slice.578000-578999.json,578562,1507939200,false,155,1
Coast to Coast ,200,235,mpd.slice.580000-580999.json,580235,1507507200,false,148,1
My country,200,775,mpd.slice.580000-580999.json,580775,1439424000,false,125,3
party,200,17,mpd.slice.583000-583999.json,583017,1464134400,false,192,1
Music,200,226,mpd.slice.583000-583999.json,583226,1499040000,false,157,7
Banda,200,27,mpd.slice.585000-585999.json,585027,1509321600,false,127,7
Summer 17,200,661,mpd.slice.585000-585999.json,585661,1506124800,false,45,2
TB,200,685,mpd.slice.585000-585999.json,585685,1507593600,false,178,1
Chillest,200,893,mpd.slice.586000-586999.json,586893,1509062400,false,132,2
Rok,200,913,mpd.slice.587000-587999.json,587913,1505865600,false,111,1
Stoney,200,601,mpd.slice.588000-588999.json,588601,1508544000,false,127,1
party,200,912,mpd.slice.592000-592999.json,592912,1509321600,false,148,1
Dance,200,178,mpd.slice.593000-593999.json,593178,1483488000,false,154,1
🔥🔥🔥,200,407,mpd.slice.593000-593999.json,593407,1464739200,false,158,1
British,200,271,mpd.slice.594000-594999.json,594271,1506556800,false,131,2
alternative,200,600,mpd.slice.596000-596999.json,596600,1507766400,false,159,1
feels,200,845,mpd.slice.596000-596999.json,596845,1508803200,false,162,1
felicia,200,145,mpd.slice.598000-598999.json,598145,1501459200,false,134,1
Work,200,680,mpd.slice.598000-598999.json,598680,1508457600,false,176,1
Relax,200,699,mpd.slice.599000-599999.json,599699,1494979200,false,122,1
obsessed,200,278,mpd.slice.600000-600999.json,600278,1474416000,false,166,1
Gym Playlist,200,495,mpd.slice.600000-600999.json,600495,1505347200,false,154,3
Rock Workout,200,33,mpd.slice.601000-601999.json,601033,1508371200,false,124,1
All Music,200,97,mpd.slice.601000-601999.json,601097,1471219200,false,143,1
Throwbacks,200,121,mpd.slice.602000-602999.json,602121,1509494400,false,168,2
🎸🎸🎸,200,439,mpd.slice.602000-602999.json,602439,1508112000,false,143,1
caroline,200,281,mpd.slice.603000-603999.json,603281,1505779200,false,126,1
Best Ones,200,534,mpd.slice.603000-603999.json,603534,1508371200,false,185,1
Comedy,200,138,mpd.slice.604000-604999.json,604138,1508284800,false,72,2
car,200,271,mpd.slice.604000-604999.json,604271,1503792000,false,147,1
Work out playlist,200,745,mpd.slice.604000-604999.json,604745,1509408000,false,176,1640
🔥🔥🔥🔥,200,148,mpd.slice.605000-605999.json,605148,1509408000,false,179,1
Home,200,491,mpd.slice.605000-605999.json,605491,1505520000,false,180,3
party,200,22,mpd.slice.607000-607999.json,607022,1508889600,false,158,1
Reggae,200,170,mpd.slice.607000-607999.json,607170,1455926400,false,95,1
EuroDance,200,322,mpd.slice.607000-607999.json,607322,1506384000,true,170,1
Football,200,688,mpd.slice.608000-608999.json,608688,1449014400,false,155,1
Jay Z,200,879,mpd.slice.608000-608999.json,608879,1377648000,false,40,1
chill out ,200,688,mpd.slice.609000-609999.json,609688,1509494400,false,136,1
Bangerz,200,274,mpd.slice.614000-614999.json,614274,1498780800,false,147,3
new,200,80,mpd.slice.616000-616999.json,616080,1470528000,false,154,3
Lily,200,600,mpd.slice.617000-617999.json,617600,1508803200,false,160,1
